company name,ric,ric1(ticker),isin,cusip,gvkey
LIDCO Group Ord Shs,LID.L^A21,LID,GB0030546849,0.0,249986
Lintec Information Technologies Ord Shs,LICGq.L^A03,LICGq,DE000A0TGJ71,0.0,231083
Linos Ord Shs,LIAGq.L^A03,LIAGq,DE0005256507,0.0,240479
Legion Group Ord Shs,LGNG.L^A11,LGNG,GB0031427940,0.0,257306
Legend Com Ordinary Shares,LGC.L^C06,LGC,GB0034223882,0.0,260500
La Fondiaria Ass Common Stock,LFDIq.L^D97,LFDIq,IT0001062097,0.0,15826
Quiktrak Network Ord Shs,LEN.L^C92,LEN,AU000000QTK8,0.0,242774
Lands Impr Hldgs Common Stock,LDI.L^B00,LDI,GB0005047062,0.0,213227
Locker Group PLC Common Stock,LCKR.L^A02,LCKR,GB0005220099,0.0,200396
London Capital Group Holdings Ord Shs,LCG.L^B18,LCG,GB00B0RHGY93,0.0,274945
Libertas Capital Ord Shs,LBR.L^C09,LBR,GB00B01J0R23,0.0,275346
Lb-Shell Ord Shs,LBP.L^A19,LBP,GB00BNB7LQ31,0.0,317952
Land of Leather Ord Shs,LAN.L^C09,LAN,GB00B39TSN74,0.0,273529
Kulim (Malaysia) Ord Shs,KULM.L^D97,KULM,MYL2003OO001,0.0,100310
Kuju Ord Shs,KUJ.L^C07,KUJ,GB0031583932,0.0,256996
Kenor ASA Common Stock,KOR.L^D97,KOR,NO0004578105,0.0,215414
Koovs Ord Shs,KOOV.L^A20,KOOV,GB00BHB22S55,0.0,317289
Konecranes Ord Shs,KONCq.L^A99,KONCq,FI0009005870,0.0,213042
Kode Intl Common Stock,KODE.L^C98,KODE,GB0004961826,0.0,220795
Coca-Cola Amatil Ord Shs,KO.L^D97,KO,AU000000CCL2,0.0,100192
K M Moebel Ord Shs,KMMq.L^C98,KMMq,DE0006303001,0.0,216072
Kelsey Inds Common Stock,KLSY.L^B00,KLSY,GB0004872163,0.0,202885
Kalamazoo PLC Common Stock,KLMZ.L^A02,KLMZ,GB0004818216,0.0,220792
Kiln Ord Shs,KIN.L^C08,KIN,BMG526551004,0.0,222902
Kidde Common Stock,KID.L^D05,KID,GB0000154020,0.0,241236
Kofax Ord Shs,KFX.L^C15,KFX,BMG5307C1055,0.0,206365
Kimberly Enterprises Ord Shs,KBEK.L^B18,KBEK,NL0000051043,0.0,274851
KBC Advanced Technologies Ord Shs,KBCAT.L^D16,KBCAT,GB0004804646,0.0,207210
Kalahari Minerals Ord Shs,KAH.L^D12,KAH,GB00B117S132,0.0,275841
Kada Technology Holdings Ord Shs,KADA.L^D14,KADA,BMG8310Y1066,0.0,313150
K3 Capital Group Ord Shs,K3C.L^B23,K3C,GB00BF1HPD20,0.0,323951
Jarvis Porter Ord Shs,JVP.L^A07,JVP,GB0004710710,0.0,202757
Newscreen Media Ord Shs,JUS.L^C02,JUS,GB0004793765,0.0,208464
Jupiter Uk Growth Investment Trust Plc Ord 5p,JUKG.L^C21,JUKG,GB00BFD3V961,0.0,204524
JS Real Estate Ord Shs,JSRE.L^D07,JSRE,GB0008178138,0.0,208126
Jessops Ord Shs,JSP.L^A10,JSP,GB00B035CB69,0.0,271274
Empire Energy Group Ord Shs,JSM.L^A03,JSM,AU000000EEG4,0.0,102114
Jiasen International Holdings Ordinary Share,JSI.L^B17,JSI,VGG5139D1078,0.0,318023
Jerome Group PLC Common Stock,JRM.L^A99,JRM,GB0004732045,0.0,202771
Jqw Ord Shs,JQW.L^A16,JQW,JE00BGCZHC53,0.0,317195
Jacques Vert Ord Shs,JQV.L^B12,JQV,GB0004699137,0.0,220790
John Lusty Common Stock,JLG.L^D03,JLG,GB0009134650,0.0,204631
Deep Yellow Ord Shs,JLA.L^D97,JLA,AU000000DYL4,0.0,102202
Jkx Oil And Gas Ord Shs,JKX.L^A22,JKX,GB0004697420,0.0,206412
Jackson Group Common Stock,JKG.L^C99,JKG,GB0004701198,0.0,203427
New Star Investment Trust PLC,JIT.L^B01,JIT,GB0002631041,0.0,244404
Jetion Solar Holdings Ord Shs,JHL.L^D11,JHL,VGG5113P1009,0.0,285412
Jupiter Geared Capital and Income Trust 1999 PLC Common Stock,JGD.L^A99,JGD,GB0007418600,0.0,221860
Just Eat Ord Shs,JE.L^C20,JE,GB00BKX5CN86,0.0,317389
Jacks William Common Stock,JCKS.L^C06,JCKS,GB0004685458,0.0,204549
Ixos Software AG Common Stock,IXSGq.L^A03,IXSGq,DE0005061501,0.0,114961
IWP Intl Ord Shs,IWP.L^C06,IWP,IE0004655241,0.0,101388
Ivory & Sime Opt Common Stock,IVO.L^C04,IVO,GB0004530910,0.0,220802
Intechnology Ord Shs,ITO.L^B08,ITO,GB0001388932,0.0,235747
Itnet Common Stock,ITN.L^C05,ITN,GB0002884533,0.0,222373
ITIS Holdings Ord Shs,ITIS.L^A09,ITIS,GB0009751206,0.0,241207
Isotron Ord Shs,ISO.L^C07,ISO,GB0004616859,0.0,203393
Isg Ord Shs,ISG.L^C16,ISG,GB0002925955,0.0,231839
Arcelormittal Ord Shs,ISCOq.L^D00,ISCOq,ZAE000134961,0.0,60918
IRF European Ord Shs,IRFE.L^A21,IRFE,BMG493831058,0.0,282200
ISIS Property Trust REIT,IPT.L^D13,IPT,GB0033674564,0.0,270273
Resource Mining Corporation Ord Shs,IPDL.L^A03,IPDL,AU000000RMI5,0.0,248826
Innovata Ord Shs,IOV.L^A07,IOV,GB0005554703,0.0,103095
Internetq Ord Shs,INTQ.L^D16,INTQ,GB00B5BJJR09,0.0,296077
Inspace Ord Shs,INSP.L^B08,INSP,GB00B07NFJ53,0.0,273061
International Nuclear Solutions Ord Shs,INS.L^B08,INS,GB00B12QZ964,0.0,277883
Inspicio Ord Shs,INP.L^C08,INP,GB00B07BZ776,0.0,272848
Infinity Energy S.A Ord Shs,INFT.L^D18,INFT,LU0726886947,0.0,274146
Infoserve Group Ord Shs,INFG.L^C11,INFG,GB00B137SN31,0.0,285628
Incadea 1P Ord Shs,INCA.L^B15,INCA,JE00B3Q0J740,0.0,312771
Interbulk Investments Shs,INBL.L^C16,INBL,GB00B0X91T99,0.0,272553
International Marketing and Sales Group Ord Shs,IMSG.L^B09,IMSG,JE00B1YBMP41,0.0,274694
IMImobile Ordinary Shs,IMOI.L^B21,IMOI,GB00BLBP4Y22,0.0,317900
Independent Ins Common Stock,IIG.L^A02,IIG,GB0002577103,0.0,203276
In House Group Ord Shs,IHGP.L^A10,IHGP,GB00B3Y0R059,0.0,275380
Intandem Films Ord Shs,IFML.L^C15,IFML,GB00B0727R49,0.0,272814
International Ferro Metals Ord Shs,IFL.L^B19,IFL,AU0000XINAK8,0.0,274155
Imperial Energy Ord Shs,IEC.L^C09,IEC,GB00B00HD783,0.0,270630
IDN Telecom Ord Shs,IDN.L^B07,IDN,GB0009613901,0.0,240006
ID Data Group Ord Shs,IDD.L^C09,IDD,GB0009778589,0.0,241205
Intercytex Ord Shs,ICX.L^A10,ICX,GB00B0762609,0.0,275528
ICC Bank PLC Common Stock,ICWL.L^A03,ICWL,IE0004628040,0.0,203226
Hazlewood Common Stock,HZLE.L^B01,HZLE,GB0004166855,0.0,100614
Hydrodec Group Ord Shs,HYR.L^D21,HYR,GB00BFD2QZ40,0.0,272896
Haynes Publishing Group Ord Shs,HYNS.L^D20,HYNS,GB0004160833,0.0,203020
Hewetson Common Stock,HWE.L^C99,HWE,GB0004226592,0.0,220787
Harwood Wealth Management Group Ord Shs,HW.L^C20,HW,GB00BYYWB172,0.0,321430
Hvivo Ord Shs,HVO.L^A20,HVO,GB00B6ZM0X53,0.0,312569
Hunters Property Ord Shs,HUNT.L^C21,HUNT,GB00BYMW5L71,0.0,320047
Hunter Resources Ord Shs,HUNH.L^A17,HUNH,IM00BMNQNZ42,0.0,287397
Heart of Midloth Common Stock,HTM.L^A06,HTM,GB0004176441,0.0,215668
Huntleigh Tech Ord Shs,HTL.L^B07,HTL,GB0004480751,0.0,104930
Hansteen Holdings REIT Ord Shs,HSTN.L^B20,HSTN,GB00B0PPFY88,0.0,274612
HSBC Global Abs Ord Shs,HSGu.L^D10,HSGu,GB00B03QH698,0.0,249299
Hardy Amies Ord Shs,HRDS.L^C09,HRDS,GB0002931458,0.0,237237
Adamas Finance Asia Ord Shs,HRCO.L^B14,HRCO,IM00B1HYQS19,0.0,282318
Haoma Mining Ord Shs,HNW.L^D97,HNW,AU000000HAO9,0.0,202741
Hardman Resource Ord Shs,HNR.L^A07,HNR,AU000000HDR6,0.0,221254
Hallin Marine Subsea International Ord Shs,HMS.L^A10,HMS,GB00B06N7T09,0.0,272789
Helix Resources Ord Shs,HLXA.L^A03,HLXA,AU000000HLX7,0.0,203038
Helesi Ord Shs,HLS.L^D14,HLS,CY1010102113,0.0,281630
Highland Distillers Ord Shs,HLND.L^A00,HLND,GB0004257225,0.0,100085
Hill Hire PLC Common Stock,HLH.L^A00,HLH,GB0004271481,0.0,206253
Heiton Group Common Stock,HIT.L^B05,HIT,IE0004194464,0.0,101387
Hargreave Hale AIM VCT 2 PLC,HHVx.L^C18,HHVx,GB00B1GDYS53,0.0,315901
Hexagon Human Capital Ord Shs,HHC.L^D10,HHC,GB00B12G3G91,0.0,282778
Heyde Ord Shs,HEYGq.L^D02,HEYGq,DE0006026701,0.0,225877
Hewden Stuart Common Stock,HEWS.L^B01,HEWS,GB0004240536,0.0,100303
Hephaestus Holdings Ord Shs,HEP.L^D11,HEP,GB0007614935,0.0,231720
Helius Energy Ord Shs,HEGY.L^D15,HEGY,GB00B1GF9F36,0.0,282465
Health Clinic Common Stock,HEC.L^C03,HEC,GB0009229666,0.0,241323
Headway Common Stock,HDW.L^B05,HDW,GB0000866680,0.0,220672
Hadleigh Common Stock,HDL.L^B00,HDL,GB0004015409,0.0,204504
Hellenic Carriers Ord Shs,HCLL.L^D16,HCLL,JE00B2904G88,0.0,287484
HBOS Ord Shs,HBOS.L^A09,HBOS,GB0030587504,0.0,30505
Hay & Robertson Common Stock,HAY.L^D04,HAY,GB0003982997,0.0,220785
Hawesko Holding Ord Shs,HAWGq.L^A03,HAWGq,DE0006042708,0.0,226811
Harmony Gold Mining Company Limited Ord Shs,HARJq.L^A12,HARJq,ZAE000015228,0.0,102341
Hardy Oil and Gas Ord Shs,HAOG.L^B20,HAOG,GB00B09MB366,0.0,273109
Hamworthy Ord Shs,HAMW.L^A12,HAMW,GB00B01VFV79,0.0,270581
Halosource Reg S Ord Shs,HALH.L^C19,HALH,VGG425271126,0.0,295617
Haike Chemical Group Ord Shs,HAIK.L^C18,HAIK,KYG423181083,0.0,282952
Gyrus Group Ord Shs,GYG.L^B08,GYG,GB0001701522,0.0,215667
Gowin New Energy Group Ord Shs,GWIN.L^C15,GWIN,KYG412152061,0.0,317437
Glenwick Ord Shs,GWIK.L^C17,GWIK,GB00B0RFL714,0.0,274754
Grosvenor Land Common Stock,GVR.L^D04,GVR,GB0003887170,0.0,231656
Genetix Group Ord Shs,GTX.L^B10,GTX,GB0001276863,0.0,243583
Golden Saint Resources Ord Shs,GSRL.L^D18,GSRL,VGG3960L1085,0.0,315810
Gartmore Group Ord Shs,GRTR.L^D11,GRTR,KYG917851084,0.0,293556
Graphene Nanochem Ord Shs,GRPHG.L^C18,GRPHG,GB00B9BBJ076,0.0,277351
Grolsch NV Depository Receipt,GROLq.L^B96,GROLq,NL0000354793,0.0,101808
Gulfsands Petroleum Ord Shs,GPX.L^D18,GPX,GB00B06VGC01,0.0,272714
GeoPark Ord Shs,GPK.L^C14,GPK,BMG383271050,0.0,278151
Goco Group Ord Shs,GOCO.L^B21,GOCO,GB00BZ02Q916,0.0,322779
Gn Group Ord Shs,GNGL.L^C17,GNGL,KYG3R47H1052,0.0,314757
Gadek Msia Common Stock,GMRL.L^D92,GMRL,MYL2364OO007,0.0,202365
Global MENA Financial Assets Ord Shs,GMFA.L^B10,GMFA,GG00B39Q0H60,0.0,289300
Grupo Mexicano de Desarrollo Ord Shs,GMDbq.L^C97,GMDbq,MX01GM080002,0.0,29400
Galapagos Ord Shs,GLPG.L^D08,GLPG,BE0003818359,0.0,272872
Glisten Ord Shs,GLI.L^D10,GLI,GB0031734717,0.0,257402
Gallaher Group Ord Shs,GLH.L^D07,GLH,GB0003833695,0.0,220762
Galahad Gold Ord Shs,GLA.L^B08,GLA,GB0030017320,0.0,249971
Greenko Group Ord Shs,GKO.L^A16,GKO,IM00B28KLZ74,0.0,287206
GI Group Poland Ord Shs,GIGG.L^C22,GIGG,PLWRKSR00019,0.0,313108
Golden Hope Ord Shs,GHOP.L^C97,GHOP,MYL1953OO008,0.0,100422
Gartmore High IT Ord Shs,GHI.L^A07,GHI,GB0005711311,0.0,233678
Fortis Banque SA Common Stock,GENBq.L^A99,GENBq,BE0003652634,0.0,15592
GBGI Ord Shs,GBGI.L^B19,GBGI,GG00BYQFSK24,0.0,323497
Outokumpu Ord Shs,GB4665148.L^C02,GB4665148,FI0009002422,0.0,101839
Kvaerner ASA Ord Shs,GB4502029.L^C02,GB4502029,NO0004684408,0.0,101089
NHP Ord Shs,GB0652348.L^D07,GB0652348,GB0006523483,0.0,207364
Heritage Bathrms Common Stock,GB0422488.L^C02,GB0422488,GB0004224886,0.0,211601
Gowrings PLC Common Stock,GB0380746.L^C05,GB0380746,GB0003807467,0.0,210888
Cox Ins Holdings Ord Shs,GB0230539.L^A08,GB0230539,GB0002305398,0.0,211887
Biotrace International Ord Shs,GB0097626.L^C07,GB0097626,GB0000976265,0.0,204377
Gas Turbine Efficiency Ord Shs,GAST.L^D11,GAST,GB00B0R7HM49,0.0,274933
Gameplay Common Stock,GAM.L^B03,GAM,GB0008012253,0.0,230797
Fayrewood Ord Shs,FWY.L^B09,FWY,GB0003324794,0.0,207812
Future Int Tele Common Stock,FUR.L^B02,FUR,GB0003560371,0.0,207817
Apace Media Ord Shs,FTG.L^C10,FTG,GB00B0PCZJ47,0.0,241203
FishWorks Ord Shs,FSH.L^B09,FSH,GB0009588533,0.0,277984
Focus Solutions Group Ord Shs,FSG.L^B11,FSG,GB0001505303,0.0,235742
Ferry Pickering Common Stock,FRYP.L^D96,FRYP,GB0003352415,0.0,202162
French PLC Common Stock,FRTH.L^D02,FRTH,GB0003527230,0.0,202303
Formation Group Ord Shs,FRM.L^A17,FRM,GB00BYXQZ969,0.0,250019
Freeserve Common Stock,FRE.L^C01,FRE,GB0004767421,0.0,122297
Faroe Petroleum Ord Shs,FPM.L^B19,FPM,GB0033032904,0.0,257641
Fireone Ord Shs,FPA.L^B07,FPA,IE00B08H5185,0.0,273079
The Foschini Group Ord Shs,FOSJq.L^D00,FOSJq,ZAE000148466,0.0,102497
Foseco Ord Shs,FOSE.L^D08,FOSE,GB00B0784Q08,0.0,272940
Forbes Ventures Ord Shs,FORF.L^A17,FORF,KYG361891016,0.0,272507
Fortune Oil Ord Shs,FOOI.L^C15,FOOI,GB0001022960,0.0,210676
Fokus Bank ASA Common Stock,FOKOq.L^A99,FOKOq,NO0003025603,0.0,15827
Falkland Oil and Gas Ord Shs,FOGL.L^A16,FOGL,FK00B030JM18,0.0,271414
Fusion Oil & Gas Ord Shs,FOG.L^B04,FOG,GB0009769638,0.0,241204
Foamasters Intl Ord Shs,FOAM.L^D09,FOAM,JE00B28RWW27,0.0,288245
Flybe Group Ord Shs,FLYB.L^C19,FLYB,GB00B4QMVR10,0.0,296281
Filta Group Holdings Ord Shs,FLTA.L^C22,FLTA,GB00BDB7J920,0.0,322801
Friends Life Group Ord Shs,FLG.L^D15,FLG,GG00B62W2327,0.0,290530
JPMorgan China Growth & Income PLC,FLC.L^A02,FLC,GB0003435012,0.0,210675
Fishing Republic Ord Shs,FISH.L^A19,FISH,GB00BY7RY763,0.0,320438
Fusion Ip Ord Shs,FIP.L^C14,FIP,GB00B05L5X50,0.0,272499
Finnair Ord Shs,FINNq.L^A99,FINNq,FI0009003230,0.0,102477
JPMorgan Indian Investment Trust PLC,FIN.L^B02,FIN,GB0003450359,0.0,223507
Fielmann Ord Shs,FIEGq.L^A03,FIEGq,DE0005772206,0.0,204820
Ferguson Intl Common Stock,FGSN.L^A00,FGSN,GB0003348066,0.0,100567
Floors 2 Go Ord Shs,FGO.L^B07,FGO,GB00B00L7G76,0.0,270269
Fyffes Ord Shs,FFY.L^B17,FFY,IE0003295239,0.0,100602
FfastFill Ord Shs,FFA.L^D13,FFA,GB0002130689,0.0,241322
1st Dental Laboratories Ord Shs,FDT.L^C11,FDT,GB0031547002,0.0,274080
Firestone Diamonds Ord Shs,FDI.L^C20,FDI,GB00BKX59Y86,0.0,231616
Faces Cosmetics Ord Shs,FCE.L^D09,FCE,GB00B1CKTQ32,0.0,284450
Far Ord Shs,FAR.L^D97,FAR,AU000000FAR6,0.0,106438
FAI Insurances Common Stock,FAI.L^B95,FAI,AU000000FAI5,0.0,14935
Eyretel Common Stock,EYR.L^D03,EYR,GB0002616257,0.0,237417
Expomedia Group Ord Shs,EXP.L^B09,EXP,GB0031056673,0.0,250480
Expocentric Common Stock,EXC.L^B02,EXC,GB0002220423,0.0,241321
Evotec Ord Shs,EVTGq.L^A03,EVTGq,DE0005664809,0.0,232623
Environ Group Ord Shs,EVNG.L^C12,EVNG,GB00B50K2P36,0.0,275391
Eve Group PLC Common Stock,EVE.L^C00,EVE,GB0003240347,0.0,202089
EVC International Ord Shs,EVCIq.L^D98,EVCIq,NL0000350452,0.0,205442
EM.TV Ordinary Shares,ETVGq.L^C03,ETVGq,DE0005684807,0.0,216059
Easy Software N Ord Shs,ESYGq.L^A03,ESYGq,DE000A2YN991,0.0,231342
Easynet Group Common Stock,ESY.L^B06,ESY,GB0003024055,0.0,206411
Ensor Holdings Ord Shs,ESR.L^A17,ESR,GB0003186409,0.0,204691
EiRx Therapeutics Ord Shs,ERX.L^A09,ERX,GB00B0XQBS97,0.0,260505
Empire Resources Ord Shs,ERL.L^D06,ERL,AU000000ERL6,0.0,282461
Equity Spec Sit Ord Shs,EQS.L^A09,EQS,GB00B02GPB12,0.0,284988
European Monthly Income Trust Ord Shs,EPM.L^C06,EPM,GB0003673299,0.0,236356
Encore Oil Ord Shs,EO.L^A12,EO,GB00B06KL332,0.0,237421
Enterprise Venture Capital Trust PLC Common Stock,ENV.L^D04,ENV,GB0003184131,0.0,221640
Energy Resources Of Australia Class A Ord Shs,ENEA.L^A03,ENEA,AU000000ERA9,0.0,100823
Astra Capital Ord Shs,EMTA.L^A03,EMTA,AU000000AKR6,0.0,210285
Emerging Market Minerals Ord Shs,EMM.L^B17,EMM,GB00B3CMRN66,0.0,284357
El Oro and Expl Ord Shs,ELX.L^C09,ELX,GB0003265021,0.0,202105
Elixir Energy Ord Shs,ELP.L^C09,ELP,AU000000EXR1,0.0,271303
Elmos Semiconductor Ord Shs,ELGGq.L^A03,ELGGq,DE0005677108,0.0,233044
Elf Aquitaine Ord Shs,ELFPq.L^C99,ELFPq,FR0000120420,0.0,19364
Edinburgh Java Trust PLC Common Stock,EJV.L^B04,EJV,GB0002949229,0.0,222087
EI Group Ord Shs,EIGE.L^C20,EIGE,GB00B1L8B624,0.0,211599
Eidos Ord Shs,EIDE.L^D09,EIDE,GB0007641797,0.0,207446
Evans Halshaw Common Stock,EHH.L^D99,EHH,GB0003237855,0.0,101502
Egg Ord Shs,EGG.L^B06,EGG,GB0006105281,0.0,237604
Eastern European Property Fund Ord Shs,EEUP.L^D18,EEUP,GB00B0XQ3R24,0.0,275853
Equator Exploration Ord Shs,EEL.L^C09,EEL,VGG3084F1282,0.0,271684
Eastern Group Common Stock,EEL.L^A96,EEL,GB0003013389,0.0,103143
Edinburgh Fund Ord Shs,EDFD.L^A04,EDFD,GB0003045316,0.0,201751
Endace Ord Shs,EDA.L^C13,EDA,NZNPVE0001S2,0.0,273154
Ecsoft Group Common Stock,ECS.L^B03,ECS,GB0002924768,0.0,64143
European Convergence Property Company Ord Shs,ECPC.L^D11,ECPC,GB00B0B7ZC68,0.0,273226
Ebookers Common Stock,EBR.L^C05,EBR,GB0030375991,0.0,126317
Euro Busi Jets Ord Shs,EBJ.L^D09,EBJ,GB00B06T9D69,0.0,273448
Ethical AIM VCT Ord Shs,EAV.L^A08,EAV,GB0009365254,0.0,247108
Eaga Ord Shs,EAGA.L^D11,EAGA,GB00B1P75854,0.0,284926
e2v Technologies Ord Shs,E2V.L^C17,E2V,GB00B01DW905,0.0,270602
Dynea Common Stock,DYIOq.L^A99,DYIOq,NO0003983702,0.0,101025
DX Services Ord Shs,DXS.L^A07,DXS,GB00B02RYQ29,0.0,271101
Designer Vis Gp Ord Shs,DVS.L^D07,DVS,GB0033423566,0.0,272932
Devro Ord Shs,DVO.L^D23,DVO,GB0002670437,0.0,201617
DrdGold Ord Shs,DURJq.L^A07,DURJq,ZAE000058723,0.0,201706
DMATEK Ord Shs,DTK.L^C10,DTK,IL0010830052,0.0,231824
Dietbrown Ord Shs,DTB.L^A09,DTB,GB00B13JQB31,0.0,278300
DAB Bank Ord Shs,DRNGq.L^A03,DRNGq,DE0005072300,0.0,232622
Duet Real Estate Finance Ord Shs,DREF.L^C17,DREF,GG00B628S547,0.0,313832
DQ Entertainment Ord Shs,DQE.L^C16,DQE,IM00B28Y2V20,0.0,287792
CPL Resources Ord Shs,DQ5.L^A21,DQ5,IE0007214426,0.0,231821
DP World Ord Shs,DPWD.L^A15,DPWD,AEDFXA0M6V00,0.0,284856
Downing TWO VCT PLC G,DP2G.L^C21,DP2G,GB00B8Y7CS47,0.0,325165
Dominion Petroleum Ord Shs,DOPL.L^B12,DOPL,BMG2897M1064,0.0,282561
Donatantonio Common Stock,DON.L^B04,DON,GB0002762093,0.0,215664
Douglas Holding Ord Shs,DOHGq.L^B98,DOHGq,DE0006099005,0.0,100749
DNB Bank Ord Shs,DNBAaq.L^A95,DNBAaq,NO0010161896,0.0,200705
Fbr Ord Shs,DMYq.L^A07,DMYq,AU000000FBR4,0.0,248791
Deepmatter Group Ord Shs,DMTR.L^A23,DMTR,GB00B29YYY86,0.0,279349
DM Ord Shs,DMP1.L^A12,DMP1,GB0032282294,0.0,240060
Daily Mail And General Trust Non Voting Ord Shs,DMGOa.L^A22,DMGOa,GB00BJQZC279,0.0,102730
Discovery Metals Ord Shs,DME.L^C12,DME,AU000000DML9,0.0,259620
Dunloe Ewart Common Stock,DLE.L^B03,DLE,IE0002858185,0.0,101393
Delcam Ord Shs,DLC.L^B14,DLC,GB0000530591,0.0,231823
Dickinson Legg Ord Shs,DKL.L^D06,DKL,GB0032163544,0.0,256990
Discover Leisure Ord Shs,DISL.L^A12,DISL,GB00B19GK384,0.0,278922
Dhir India Investments Ord Shs,DHIR.L^B12,DHIR,IM00B1YC5V43,0.0,287785
Dahl Intl Common Stock,DHIq.L^D98,DHIq,SE0000311359,0.0,212831
Degussa Ord Shs,DGSGq.L^B98,DGSGq,DE0005421903,0.0,100061
Defenx Ord Shs,DFX.L^A20,DFX,GB00BYNF4J61,0.0,321324
Dev Clever Holdings Ord Shs,DEVD.L^A23,DEVD,GB00BH452L44,0.0,330658
Deltron Eltr Common Stock,DET.L^A06,DET,GB0002618410,0.0,213225
Delling Group Ord Shs,DEGR.L^C09,DEGR,GB00B034QT98,0.0,271404
DEE Valley Group Ord Shs,DEEV.L^B17,DEEV,GB0031798449,0.0,222124
Develica Deutschland Ord Shs,DEDE.L^D11,DEDE,GB00B151M860,0.0,277892
Dis Deutscher Industrie Service Ord Shs,DDEGq.L^A03,DDEGq,DE0005016901,0.0,216038
4d Pharma Ord Shs,DDDD.L^B23,DDDD,GB00BJL5BR07,0.0,317168
Dairy Crest Group Ord Shs,DCG.L^D19,DCG,GB0002502812,0.0,212716
Dunham Bush Euro Common Stock,DBE.L^B05,DBE,GB0007502197,0.0,204747
Wai Yuen Tong Medicine Holdings Ord Shs,DAW.L^C02,DAW,BMG9421Y2332,0.0,206236
Daniel Stewart Securities Ord Shs,DAN.L^A16,DAN,GB0004602842,0.0,237248
Dexion Absolute Limited GBP Ord Shs,DAB.L^C16,DAB,GB0032287020,0.0,272985
Cytomyx Holdings Ord Shs,CYX.L^B08,CYX,GB0033942276,0.0,249965
Cybit Holdings Ord Shs,CYHU.L^A10,CYHU,GB00B04QS651,0.0,249964
Richoux Group Ord Shs,CYG.L^D00,CYG,GB00B0NYFG99,0.0,219803
Coplex Resources Common Stock,CXR.L^D97,CXR,AU000000CXR5,0.0,200977
CMS Webview Ord Shs,CWV.L^A08,CWV,GB0009580027,0.0,239977
Conival Ord Shs,CVL.L^C09,CVL,GB00B01YXY55,0.0,275347
Curidium Medica Ord Shs,CURM.L^C09,CURM,GB00B2PNRV79,0.0,275387
Cultor Ord Shs,CULHfq.L^D98,CULHfq,FI0009002844,0.0,101697
Centurion Elec Ord Shs,CUC.L^B08,CUC,GB00B15DYP39,0.0,257422
Charles Taylor Ord Shs,CTR.L^A20,CTR,GB0001883718,0.0,213223
Cartucho Group Ord Shs,CTGP.L^A08,CTGP,GB00B0R2GC21,0.0,274860
Cientifica Ord Shs,CTFA.L^D15,CTFA,GB00B4YSYV64,0.0,295471
CloudTag Ord Shs,CTAG.L^C17,CTAG,KYG2215A1076,0.0,315093
Consort Medical Ord Shs,CSRT.L^C20,CSRT,GB0000946276,0.0,101024
Corbion NV Ord Shs,CSMNcq.L^D98,CSMNcq,NL0010583399,0.0,100635
Consolidated Min Ord Shs,CSM.L^B08,CSM,AU000000CSM6,0.0,206199
Cosalt Ord Shs,CSLT.L^B13,CSLT,GB0002265055,0.0,200992
Collins Stewart Hawkpoint Ord Shs,CSHP.L^C12,CSHP,GB00B1H0K107,0.0,281804
Cenit Ord Shs,CSHGq.L^A03,CSHGq,DE0005407100,0.0,226805
CSF Group Ord Shs,CSFG.L^B19,CSFG,JE00B61NN442,0.0,294218
City Site Common Stock,CSE.L^B99,CSE,GB0002000262,0.0,220778
Courts Ord Shs,CRTO.L^A05,CRTO,GB0002283413,0.0,100201
Sirius Resources Ord Shs,CRS.L^D97,CRS,AU000000SIR2,0.0,211570
Cirqual PLC Common Stock,CRQ.L^A00,CRQ,GB0001955201,0.0,207421
Crucial Plan Ord Shs,CRPN.L^C09,CRPN,GB00B02T6Z16,0.0,271401
Copper Resources Ord Shs,CRC.L^C09,CRC,VGG2421F1062,0.0,272785
Cradle Arc Ord Shs,CRA.L^C19,CRA,GB00BYZ6H873,0.0,326465
Continuum Payment Solutions Ord Shs,CPSS.L^C07,CPSS,GB00B1KZR118,0.0,240009
Clyde Process Solutions Ord Shs,CPSP.L^B11,CPSP,GB00B1TSKR82,0.0,275415
Carpetright Ord Shs,CPRC.L^A20,CPRC,GB0001772945,0.0,201044
Central Pac Mnrl Common Stock,CPM.L^D97,CPM,AU000000CPM2,0.0,17744
Resources in Insurance Group Ord Shs,CPG.L^A01,CPG,GB0006158686,0.0,241200
Coolabi Ord Shs,COOL.L^A12,COOL,GB00B28PL418,0.0,231702
Coffeeheaven Int Ord Shs,COHC.L^C10,COHC,GB00B0MBD455,0.0,249957
Coda Ord Shs,CODA.L^C08,CODA,GB00B18FC419,0.0,279193
Corin Group Ord Shs,COCRG.L^A13,COCRG,GB0031526527,0.0,252019
Camper & Nicholsons Marina Investments Ord Shs,CNMI.L^A18,CNMI,GG00B1FCZR96,0.0,282551
Compact Power Ord Shs,CMPT.L^C08,CMPT,GB0031544439,0.0,256989
Comino Group Common Stock,CMO.L^C06,CMO,GB0002126018,0.0,206304
Chromogenex Ord Shs,CMGX.L^D09,CMGX,GB00B0B7XX32,0.0,273174
CMR Fuel Ord Shs,CMF.L^D09,CMF,GB00B0MKQ219,0.0,274937
Clydeport Common Stock,CLY.L^B03,CLY,GB0002051737,0.0,206232
Calisen Ord Shs,CLSN.L^C21,CLSN,GB00BKX9C181,0.0,337114
